segment_id,street_name,side,latitude,longitude,regulation_type,time_restrictions,max_stay_minutes,hourly_rate,vehicle_types,seasonal
CURB_SEG_00995,Street_95,left,40.70393445287225,-73.94813008006957,loading_zone,none,120,3,truck,0
CURB_SEG_00996,Street_96,right,40.792001916308976,-74.09624804785923,loading_zone,none,240,1,all,0
CURB_SEG_00997,Street_97,left,40.62480428690086,-73.93813453170739,time_limited,none,120,0,handicapped,1
CURB_SEG_00998,Street_98,right,40.67512812988595,-74.12389298151747,no_parking,9am-9pm,240,1,commercial,0
CURB_SEG_00999,Street_99,right,40.779240607411694,-74.13582458829896,time_limited,weekdays,480,3,all,0
CURB_SEG_01000,Street_0,left,40.771855972369764,-74.12776629125197,time_limited,weekdays,30,3,commercial,0
CURB_SEG_01001,Street_1,right,40.62364117042724,-74.10846606837995,loading_zone,9am-9pm,60,5,handicapped,0
CURB_SEG_01002,Street_2,right,40.72538790863414,-74.09768413645644,parking,8am-6pm,240,1,commercial,0
CURB_SEG_01003,Street_3,left,40.62759926325722,-73.9710660107564,commercial,24/7,240,6,passenger,0
CURB_SEG_01004,Street_4,left,40.593309703446316,-73.8838309457457,residential,weekends,30,5,handicapped,0
CURB_SEG_01005,Street_5,left,40.850597522002126,-73.90958080132056,handicapped,9am-9pm,120,4,all,0
CURB_SEG_01006,Street_6,right,40.586752409073995,-74.1278821881938,residential,weekdays,120,2,motorcycle,0
CURB_SEG_01007,Street_7,right,40.73387531325975,-73.94283695350121,meter,weekdays,480,6,motorcycle,0
CURB_SEG_01008,Street_8,right,40.73766923895302,-74.14902171781097,meter,weekends,9999,1,passenger,0
CURB_SEG_01009,Street_9,right,40.7197811867668,-73.99333716581525,no_parking,weekends,9999,2,truck,0
CURB_SEG_01010,Street_10,right,40.57986222245122,-73.9254981145173,parking,weekdays,30,0,commercial,0
CURB_SEG_01011,Street_11,right,40.76451118067379,-74.10514354259743,meter,8am-6pm,120,0,handicapped,0
CURB_SEG_01012,Street_12,right,40.64183925330279,-73.97939416972243,no_parking,weekdays,30,1,truck,0
CURB_SEG_01013,Street_13,left,40.637695563856994,-73.94121756049063,parking,9am-9pm,9999,0,motorcycle,0
CURB_SEG_01014,Street_14,right,40.64782097243606,-74.02788523448224,time_limited,none,9999,2,all,0
CURB_SEG_01015,Street_15,left,40.608900550111386,-73.88950595133758,parking,weekdays,480,0,passenger,0
CURB_SEG_01016,Street_16,left,40.69951106586231,-73.94923702269483,commercial,none,480,5,handicapped,1
CURB_SEG_01017,Street_17,right,40.802940992945516,-74.10832431251298,parking,8am-6pm,30,3,commercial,0
CURB_SEG_01018,Street_18,left,40.69218867569788,-74.06464469913963,parking,9am-9pm,60,3,truck,0
CURB_SEG_01019,Street_19,right,40.7031183556953,-73.98884255634087,handicapped,9am-9pm,240,2,truck,0
CURB_SEG_01020,Street_20,right,40.58861961674947,-74.05542521559526,handicapped,24/7,60,2,passenger,0
CURB_SEG_01021,Street_21,right,40.8127336918412,-73.86179204042809,parking,8am-6pm,9999,4,handicapped,0
CURB_SEG_01022,Street_22,left,40.789191697429686,-74.15137094131173,parking,none,60,6,handicapped,0
CURB_SEG_01023,Street_23,left,40.60232503893932,-74.13173037709717,loading_zone,weekends,480,5,truck,0
CURB_SEG_01024,Street_24,left,40.73613454049514,-74.14120635603668,parking,9am-9pm,60,0,motorcycle,0
CURB_SEG_01025,Street_25,right,40.64549469443218,-73.86402602697862,time_limited,weekends,240,5,handicapped,0
CURB_SEG_01026,Street_26,right,40.6054963783642,-74.00341811531236,handicapped,8am-6pm,60,6,all,0
CURB_SEG_01027,Street_27,left,40.77875580202624,-74.05580482540194,residential,24/7,30,0,motorcycle,0
CURB_SEG_01028,Street_28,right,40.66311355273329,-73.98625531880788,loading_zone,9am-9pm,240,2,motorcycle,0
CURB_SEG_01029,Street_29,right,40.631886998159935,-73.88067808233032,commercial,9am-9pm,9999,5,passenger,1
CURB_SEG_01030,Street_30,left,40.72128420518121,-73.97816718846697,commercial,8am-6pm,9999,6,all,0
CURB_SEG_01031,Street_31,right,40.81999137802145,-73.8772958519015,commercial,9am-9pm,120,0,motorcycle,0
CURB_SEG_01032,Street_32,left,40.84250342662233,-73.91604423672868,meter,none,240,0,motorcycle,0
CURB_SEG_01033,Street_33,right,40.57069249646845,-74.05629773411809,loading_zone,none,120,1,commercial,0
CURB_SEG_01034,Street_34,left,40.76501877269978,-74.06177817600991,parking,weekdays,120,3,handicapped,0
CURB_SEG_01035,Street_35,left,40.625993097599135,-73.99667341707725,loading_zone,24/7,9999,0,truck,0
CURB_SEG_01036,Street_36,left,40.57647306273516,-74.0672704116877,no_parking,weekends,9999,0,motorcycle,0
CURB_SEG_01037,Street_37,right,40.579930524312694,-74.00063425507363,commercial,24/7,30,5,motorcycle,0
CURB_SEG_01038,Street_38,left,40.780904004568,-73.96773170394482,loading_zone,none,480,2,passenger,0
CURB_SEG_01039,Street_39,left,40.76004029644211,-74.08486308089378,residential,9am-9pm,120,3,truck,0
CURB_SEG_01040,Street_40,left,40.85592762446804,-73.9080356217231,time_limited,none,30,2,handicapped,0
CURB_SEG_01041,Street_41,right,40.80720540336738,-73.99652133257901,time_limited,weekdays,30,2,commercial,0
CURB_SEG_01042,Street_42,left,40.73114275852557,-73.943314007373,meter,9am-9pm,120,4,truck,0
CURB_SEG_01043,Street_43,left,40.68308416307427,-73.90947723150899,loading_zone,weekdays,480,3,motorcycle,0
CURB_SEG_01044,Street_44,left,40.5832668795688,-73.97143777112537,meter,weekdays,120,0,truck,0
CURB_SEG_01045,Street_45,right,40.63215685461335,-74.11922210058853,commercial,none,120,4,handicapped,1
CURB_SEG_01046,Street_46,left,40.843525114143404,-74.05490608894037,commercial,weekends,9999,0,passenger,0
CURB_SEG_01047,Street_47,right,40.62962105565298,-74.02525652965987,commercial,9am-9pm,9999,1,commercial,0
CURB_SEG_01048,Street_48,left,40.569510136565,-73.98195842716484,loading_zone,weekdays,60,3,motorcycle,0
CURB_SEG_01049,Street_49,left,40.770679812767085,-73.99560135581014,parking,none,240,6,all,0
CURB_SEG_01050,Street_50,right,40.72929332784015,-74.08926428963368,commercial,weekends,60,2,all,0
CURB_SEG_01051,Street_51,left,40.74226665450147,-73.94978629897585,loading_zone,none,30,5,handicapped,0
CURB_SEG_01052,Street_52,left,40.585373738097225,-73.86649302149836,no_parking,weekends,480,0,handicapped,0
CURB_SEG_01053,Street_53,left,40.844836265075514,-73.96720082536281,residential,9am-9pm,240,2,handicapped,0
CURB_SEG_01054,Street_54,left,40.73892958562703,-74.10337175535942,parking,weekends,9999,2,handicapped,0
CURB_SEG_01055,Street_55,left,40.78389273438756,-74.13490754189836,no_parking,9am-9pm,240,2,passenger,0
CURB_SEG_01056,Street_56,right,40.734743866920816,-74.06237500591902,handicapped,weekends,480,2,truck,0
CURB_SEG_01057,Street_57,right,40.68299935762726,-74.06981271528504,loading_zone,8am-6pm,9999,4,truck,0
CURB_SEG_01058,Street_58,right,40.85892012914492,-74.11543115841911,parking,weekdays,60,0,motorcycle,0
CURB_SEG_01059,Street_59,left,40.62240213617928,-73.96260975415632,no_parking,weekdays,30,6,passenger,0
CURB_SEG_01060,Street_60,left,40.83345705259304,-73.881766475202,meter,8am-6pm,9999,1,truck,0
CURB_SEG_01061,Street_61,right,40.676391896677956,-74.1443799628723,commercial,9am-9pm,9999,3,all,0
CURB_SEG_01062,Street_62,right,40.83339890784486,-74.1346526883993,commercial,weekends,9999,1,handicapped,0
CURB_SEG_01063,Street_63,right,40.75074547159725,-73.98868356350903,meter,8am-6pm,240,6,truck,0
CURB_SEG_01064,Street_64,right,40.73563724023175,-74.10948500716532,residential,24/7,120,5,commercial,0
CURB_SEG_01065,Street_65,left,40.65340013102685,-73.89118364921326,commercial,9am-9pm,120,6,motorcycle,0
CURB_SEG_01066,Street_66,left,40.776336305726204,-73.97468840459867,residential,none,480,2,truck,0
CURB_SEG_01067,Street_67,left,40.66620919009666,-74.08477480047371,no_parking,9am-9pm,9999,6,commercial,1
CURB_SEG_01068,Street_68,left,40.67223389358406,-73.96326743634229,residential,24/7,240,3,motorcycle,0
CURB_SEG_01069,Street_69,right,40.586814902062486,-73.99012388345052,loading_zone,9am-9pm,240,6,handicapped,0
CURB_SEG_01070,Street_70,right,40.67169073666226,-74.05070333325573,time_limited,9am-9pm,480,2,motorcycle,0
CURB_SEG_01071,Street_71,left,40.844383350299076,-73.89079564648732,residential,weekends,30,1,all,0
CURB_SEG_01072,Street_72,left,40.76401744071583,-73.99870603359938,time_limited,24/7,30,6,handicapped,0
CURB_SEG_01073,Street_73,right,40.72125792124197,-74.11998706686218,meter,24/7,480,4,all,0
CURB_SEG_01074,Street_74,left,40.73152111860499,-73.98667345822227,no_parking,8am-6pm,30,3,commercial,0
CURB_SEG_01075,Street_75,right,40.616311823135334,-74.1369877493934,meter,none,120,3,commercial,0
CURB_SEG_01076,Street_76,left,40.72567369923416,-74.12720631067322,residential,8am-6pm,60,2,truck,0
CURB_SEG_01077,Street_77,left,40.810565988855906,-74.03050939441768,no_parking,weekends,480,4,handicapped,0
CURB_SEG_01078,Street_78,left,40.63895129742266,-73.9086241227768,loading_zone,weekends,60,6,all,0
CURB_SEG_01079,Street_79,left,40.633401619947755,-74.0071504145093,commercial,9am-9pm,30,1,handicapped,0
CURB_SEG_01080,Street_80,left,40.588764827069404,-74.059878783625,residential,24/7,9999,5,commercial,0
CURB_SEG_01081,Street_81,right,40.59056101714097,-74.02010820694206,loading_zone,weekdays,60,6,truck,0
CURB_SEG_01082,Street_82,left,40.648717079955155,-74.08772514972871,handicapped,24/7,240,5,all,0
CURB_SEG_01083,Street_83,right,40.77055744259768,-73.92375813420631,commercial,weekends,60,2,passenger,0
CURB_SEG_01084,Street_84,right,40.705676307324154,-74.00507485330607,commercial,8am-6pm,120,1,all,0
CURB_SEG_01085,Street_85,left,40.629797964451306,-74.10923081936488,residential,weekdays,240,0,all,0
CURB_SEG_01086,Street_86,left,40.74016084226937,-74.00504232981068,residential,24/7,240,6,truck,0
CURB_SEG_01087,Street_87,right,40.595066995795285,-73.89802677587474,commercial,weekends,480,4,all,0
CURB_SEG_01088,Street_88,right,40.81218521104907,-73.93541073651903,parking,weekdays,240,2,commercial,0
CURB_SEG_01089,Street_89,left,40.799215145873546,-74.11350671812463,no_parking,24/7,60,6,passenger,0
CURB_SEG_01090,Street_90,right,40.712195145352936,-74.12594501749328,parking,9am-9pm,240,1,passenger,0
CURB_SEG_01091,Street_91,left,40.78964696653504,-74.0963680383337,residential,24/7,60,0,passenger,0
CURB_SEG_01092,Street_92,right,40.64281491476548,-74.02819906877849,no_parking,24/7,480,4,commercial,0
CURB_SEG_01093,Street_93,left,40.637980831777334,-74.06566000518617,loading_zone,weekdays,240,4,commercial,0
CURB_SEG_01094,Street_94,left,40.751052247936755,-73.96914062971024,handicapped,9am-9pm,240,3,handicapped,0
CURB_SEG_01095,Street_95,right,40.68837877535105,-73.88714795007384,commercial,9am-9pm,60,0,commercial,0
CURB_SEG_01096,Street_96,right,40.63321611311192,-74.00916164388973,handicapped,weekdays,30,2,truck,0
CURB_SEG_01097,Street_97,right,40.84050991456404,-73.89737170190503,handicapped,none,60,1,truck,0
CURB_SEG_01098,Street_98,left,40.60969599977805,-74.01217502977818,parking,9am-9pm,240,2,truck,0
CURB_SEG_01099,Street_99,left,40.66785237632468,-74.06302887271445,time_limited,24/7,60,2,commercial,0
CURB_SEG_01100,Street_0,left,40.59334268947619,-73.95317291644788,handicapped,24/7,60,5,handicapped,0
CURB_SEG_01101,Street_1,right,40.68646514605205,-74.09906398030306,handicapped,24/7,9999,4,all,0
CURB_SEG_01102,Street_2,left,40.799607797329536,-73.94335322075236,commercial,weekends,30,5,motorcycle,0
CURB_SEG_01103,Street_3,left,40.78444068464939,-74.12713400668606,loading_zone,24/7,60,5,truck,0
CURB_SEG_01104,Street_4,right,40.747289535502574,-73.95989702964395,commercial,weekdays,60,2,all,0
CURB_SEG_01105,Street_5,left,40.67907785497261,-73.86579995793733,time_limited,weekends,480,2,all,0
CURB_SEG_01106,Street_6,left,40.81848368748126,-73.93154687329691,handicapped,weekends,480,3,truck,0
CURB_SEG_01107,Street_7,right,40.833339767861666,-73.87848402241295,loading_zone,8am-6pm,30,4,motorcycle,0
CURB_SEG_01108,Street_8,left,40.73830105493802,-73.94818223938839,no_parking,8am-6pm,30,1,truck,0
CURB_SEG_01109,Street_9,left,40.62770727572438,-73.90654905216857,no_parking,8am-6pm,30,6,passenger,0
CURB_SEG_01110,Street_10,left,40.690493440081546,-74.00753081831759,meter,weekends,120,3,motorcycle,0
CURB_SEG_01111,Street_11,right,40.745389723628776,-74.14599810484616,residential,weekdays,9999,0,motorcycle,0
CURB_SEG_01112,Street_12,right,40.62405222738048,-74.0193686759202,parking,weekends,30,5,motorcycle,1
CURB_SEG_01113,Street_13,right,40.58506099806238,-74.00477674175691,loading_zone,weekends,9999,0,motorcycle,0
CURB_SEG_01114,Street_14,left,40.75050761277867,-74.12652191641462,handicapped,none,480,1,all,1
CURB_SEG_01115,Street_15,left,40.68958809084379,-73.85730816205333,commercial,8am-6pm,480,6,handicapped,0
CURB_SEG_01116,Street_16,right,40.83983625548752,-74.11971074124786,residential,none,480,4,truck,0
CURB_SEG_01117,Street_17,right,40.634731167299705,-74.15473746245482,parking,8am-6pm,60,2,commercial,0
CURB_SEG_01118,Street_18,left,40.67993726114136,-74.04712061068871,no_parking,weekdays,30,4,handicapped,0
CURB_SEG_01119,Street_19,right,40.78986272444245,-74.02141636694257,commercial,none,30,3,motorcycle,0
CURB_SEG_01120,Street_20,left,40.76143712678634,-74.10794836929513,commercial,none,9999,4,handicapped,0
CURB_SEG_01121,Street_21,left,40.574945630732444,-73.98228958874171,loading_zone,weekends,120,6,handicapped,0
CURB_SEG_01122,Street_22,right,40.69437798196918,-73.95340417212758,residential,weekends,30,3,commercial,1
CURB_SEG_01123,Street_23,left,40.59313088083349,-73.87999453837435,handicapped,24/7,480,0,handicapped,0
CURB_SEG_01124,Street_24,left,40.75259633498648,-74.0276128680309,residential,9am-9pm,9999,6,motorcycle,1
CURB_SEG_01125,Street_25,right,40.648169701982816,-74.06249130470427,loading_zone,8am-6pm,30,1,passenger,0
CURB_SEG_01126,Street_26,right,40.60428898834262,-74.00974375433651,handicapped,weekdays,9999,3,all,0
CURB_SEG_01127,Street_27,right,40.676091635850646,-73.9317008113223,no_parking,weekends,9999,5,truck,0
CURB_SEG_01128,Street_28,left,40.81866985795572,-74.08771062523739,time_limited,weekdays,120,5,all,0
CURB_SEG_01129,Street_29,left,40.7798293155395,-74.07048759105591,time_limited,none,9999,2,commercial,0
CURB_SEG_01130,Street_30,right,40.69898637086232,-74.03722453856706,parking,weekdays,30,3,truck,0
CURB_SEG_01131,Street_31,left,40.69512687419242,-74.04541924931999,meter,none,9999,5,all,0
CURB_SEG_01132,Street_32,right,40.848559276459575,-73.95382363563344,meter,weekends,9999,0,truck,0
CURB_SEG_01133,Street_33,left,40.86275952409791,-73.9254984033082,commercial,9am-9pm,30,4,passenger,0
CURB_SEG_01134,Street_34,left,40.83675004042397,-74.13008126280239,time_limited,9am-9pm,120,1,passenger,0
CURB_SEG_01135,Street_35,right,40.61298980689955,-73.95910160056556,commercial,9am-9pm,30,2,motorcycle,0
CURB_SEG_01136,Street_36,left,40.77193127823399,-74.13469279885197,loading_zone,24/7,60,0,motorcycle,0
CURB_SEG_01137,Street_37,left,40.621768443907605,-73.98534338860843,commercial,8am-6pm,120,0,handicapped,0
CURB_SEG_01138,Street_38,right,40.63489778556125,-73.98924743647841,residential,weekends,480,5,commercial,0
CURB_SEG_01139,Street_39,right,40.69545755154171,-74.05203160754506,residential,weekends,9999,3,truck,0
CURB_SEG_01140,Street_40,right,40.62083684123151,-74.01663395875147,meter,9am-9pm,9999,2,handicapped,0
CURB_SEG_01141,Street_41,left,40.75002286174584,-74.11358000732632,time_limited,none,30,4,handicapped,0
CURB_SEG_01142,Street_42,left,40.61178719010639,-74.13784649498909,no_parking,24/7,9999,4,passenger,0
CURB_SEG_01143,Street_43,right,40.587800100418086,-73.96938954282766,no_parking,8am-6pm,480,5,motorcycle,0
CURB_SEG_01144,Street_44,left,40.66156263338151,-73.93058313342159,no_parking,weekdays,240,5,passenger,0
CURB_SEG_01145,Street_45,right,40.790953387277845,-73.91191241780655,no_parking,8am-6pm,240,1,commercial,0
CURB_SEG_01146,Street_46,right,40.576441328544796,-73.97459240532777,time_limited,weekends,240,6,truck,0
CURB_SEG_01147,Street_47,left,40.639564731275215,-73.94483209182465,handicapped,none,240,1,all,0
CURB_SEG_01148,Street_48,right,40.697964722284915,-73.88944900410905,time_limited,weekdays,240,6,passenger,0
CURB_SEG_01149,Street_49,right,40.71968527505405,-74.01602004771841,handicapped,24/7,30,3,truck,0
CURB_SEG_01150,Street_50,left,40.576227450789965,-73.88185241105303,parking,weekdays,240,5,all,1
CURB_SEG_01151,Street_51,right,40.734411106296534,-73.97832575161371,meter,none,9999,1,passenger,0
CURB_SEG_01152,Street_52,left,40.72090349608148,-73.86645856850095,meter,none,240,6,truck,0
CURB_SEG_01153,Street_53,left,40.653917948504095,-74.0242862878819,parking,weekdays,480,6,all,0
CURB_SEG_01154,Street_54,right,40.82777862824529,-74.05315297826007,time_limited,8am-6pm,30,1,commercial,0
CURB_SEG_01155,Street_55,left,40.82636143278486,-73.98969770093706,handicapped,24/7,9999,3,all,0
CURB_SEG_01156,Street_56,right,40.806703022333664,-74.07344888024767,time_limited,weekends,480,0,truck,0
CURB_SEG_01157,Street_57,left,40.818856344195424,-73.90282771382088,handicapped,8am-6pm,9999,0,truck,0
CURB_SEG_01158,Street_58,right,40.638952037419166,-73.98533404444572,time_limited,none,480,3,truck,0
CURB_SEG_01159,Street_59,left,40.775888768938444,-74.01248362297969,residential,weekdays,240,5,commercial,0
CURB_SEG_01160,Street_60,right,40.766276710984435,-74.04731971867042,handicapped,8am-6pm,9999,1,commercial,0
CURB_SEG_01161,Street_61,left,40.5717820626934,-74.1122189466401,meter,none,240,1,passenger,0
CURB_SEG_01162,Street_62,left,40.775996270445226,-74.01516106954493,time_limited,8am-6pm,60,4,motorcycle,0
CURB_SEG_01163,Street_63,left,40.63876302080543,-74.06985863591318,parking,8am-6pm,120,4,motorcycle,0
CURB_SEG_01164,Street_64,left,40.60561333031769,-74.12474528240145,parking,weekends,480,5,commercial,0
CURB_SEG_01165,Street_65,left,40.57754927654135,-74.03016782916345,time_limited,weekdays,9999,6,passenger,0
CURB_SEG_01166,Street_66,left,40.6433885049538,-74.08405067895433,handicapped,9am-9pm,30,6,all,0
CURB_SEG_01167,Street_67,right,40.832829332078475,-74.01444412615153,commercial,weekdays,240,4,passenger,0
CURB_SEG_01168,Street_68,right,40.74688564408927,-73.91850083184724,meter,24/7,240,6,all,0
CURB_SEG_01169,Street_69,left,40.61525821525303,-73.97271224186312,no_parking,24/7,120,4,passenger,0
CURB_SEG_01170,Street_70,left,40.78449104787928,-73.86856219942096,loading_zone,24/7,30,6,truck,0
CURB_SEG_01171,Street_71,right,40.63810803786918,-73.93542281812998,time_limited,24/7,240,4,passenger,0
CURB_SEG_01172,Street_72,right,40.84187941960314,-74.1520755452772,no_parking,weekends,120,6,motorcycle,0
CURB_SEG_01173,Street_73,right,40.75614230478003,-74.13909055496623,meter,9am-9pm,120,5,motorcycle,0
CURB_SEG_01174,Street_74,right,40.60123265887618,-74.0662177847049,no_parking,24/7,480,5,handicapped,0
CURB_SEG_01175,Street_75,left,40.68702911400073,-74.12712049623504,handicapped,24/7,480,3,commercial,1
CURB_SEG_01176,Street_76,left,40.63591539215132,-74.07194048955145,loading_zone,weekends,60,6,motorcycle,0
CURB_SEG_01177,Street_77,right,40.60619322404206,-73.96625826815196,residential,24/7,480,3,passenger,0
CURB_SEG_01178,Street_78,right,40.674253114309984,-74.06045820414455,handicapped,8am-6pm,60,5,handicapped,0
CURB_SEG_01179,Street_79,left,40.836948757564265,-73.99519223818157,time_limited,24/7,9999,0,handicapped,0
CURB_SEG_01180,Street_80,right,40.629378308165066,-74.14841664048423,parking,weekdays,60,6,truck,0
CURB_SEG_01181,Street_81,left,40.60972370022899,-74.11316485022392,no_parking,9am-9pm,240,1,handicapped,0
CURB_SEG_01182,Street_82,left,40.69506838608201,-73.91578601811875,commercial,weekends,30,0,handicapped,0
CURB_SEG_01183,Street_83,right,40.853009026911465,-73.89114311475495,time_limited,none,9999,5,passenger,1
CURB_SEG_01184,Street_84,right,40.71827311195073,-73.98023552658529,commercial,none,480,4,all,0
CURB_SEG_01185,Street_85,right,40.73940927569419,-73.90593673482464,residential,24/7,240,6,commercial,0
CURB_SEG_01186,Street_86,left,40.76508266289443,-73.95484352710153,time_limited,weekends,9999,0,motorcycle,0
CURB_SEG_01187,Street_87,right,40.66434671042888,-74.0487911153045,residential,weekends,60,1,handicapped,0
CURB_SEG_01188,Street_88,left,40.68219725595355,-74.00427638331998,meter,weekdays,120,4,motorcycle,0
CURB_SEG_01189,Street_89,left,40.760972489375966,-74.08043257358786,meter,none,120,6,all,0
CURB_SEG_01190,Street_90,right,40.78039803045766,-73.98554538166354,time_limited,none,120,1,all,0
CURB_SEG_01191,Street_91,right,40.62004857807122,-74.12600677581138,loading_zone,none,9999,6,handicapped,0
CURB_SEG_01192,Street_92,left,40.62561584231204,-73.95670875651646,loading_zone,9am-9pm,9999,1,passenger,0
CURB_SEG_01193,Street_93,right,40.799579752457454,-74.1218272445636,commercial,weekends,240,5,passenger,0
CURB_SEG_01194,Street_94,right,40.80376141148704,-74.0621639255676,handicapped,9am-9pm,480,2,handicapped,0
CURB_SEG_01195,Street_95,right,40.62822421979387,-74.01401609641377,loading_zone,8am-6pm,60,2,handicapped,1
CURB_SEG_01196,Street_96,right,40.83809170492014,-73.86837850174844,residential,9am-9pm,30,1,all,0
CURB_SEG_01197,Street_97,left,40.58392429741664,-73.89238962072523,meter,8am-6pm,30,0,passenger,0
CURB_SEG_01198,Street_98,right,40.63465104734487,-74.00865014530571,no_parking,24/7,480,3,passenger,0
CURB_SEG_01199,Street_99,right,40.67756467853128,-74.10006220169655,handicapped,weekdays,9999,1,motorcycle,0
CURB_SEG_01200,Street_0,right,40.63055364046037,-74.1322495344248,loading_zone,8am-6pm,240,5,all,0
CURB_SEG_01201,Street_1,left,40.5951809982487,-73.87113899090974,meter,24/7,120,6,handicapped,0
CURB_SEG_01202,Street_2,right,40.75446671739097,-73.8780274712075,no_parking,24/7,120,6,motorcycle,0
CURB_SEG_01203,Street_3,left,40.67407761544556,-74.0957334485915,loading_zone,9am-9pm,9999,1,all,0
CURB_SEG_01204,Street_4,left,40.64232225927602,-73.96058977336986,parking,24/7,240,6,motorcycle,0
CURB_SEG_01205,Street_5,left,40.66572097373731,-73.9940685815423,commercial,weekends,240,6,passenger,0
CURB_SEG_01206,Street_6,left,40.8051898234497,-73.96662704230326,meter,weekdays,60,4,commercial,1
CURB_SEG_01207,Street_7,left,40.823001454511946,-73.89004483678974,loading_zone,weekends,240,6,handicapped,0
CURB_SEG_01208,Street_8,right,40.69888844850382,-74.0304347950805,parking,weekdays,240,4,motorcycle,0
CURB_SEG_01209,Street_9,left,40.76604116510826,-73.9095815164754,residential,8am-6pm,9999,5,commercial,0
CURB_SEG_01210,Street_10,right,40.72101179257061,-74.03634019880471,meter,9am-9pm,9999,4,truck,0
CURB_SEG_01211,Street_11,left,40.76789888822314,-73.96295846057835,residential,weekdays,30,5,all,0
CURB_SEG_01212,Street_12,left,40.67746456857313,-73.85709135151886,meter,8am-6pm,480,2,all,0
CURB_SEG_01213,Street_13,left,40.727356428574296,-73.95016734070454,commercial,none,60,4,handicapped,0
CURB_SEG_01214,Street_14,right,40.81370247634119,-74.04614963949064,parking,8am-6pm,480,1,motorcycle,0
CURB_SEG_01215,Street_15,right,40.725191577505356,-73.88791588932773,no_parking,none,240,5,truck,1
CURB_SEG_01216,Street_16,left,40.66505502904393,-73.95798181982737,time_limited,9am-9pm,240,2,passenger,1
CURB_SEG_01217,Street_17,left,40.85102603187633,-74.03190728504033,no_parking,9am-9pm,60,3,motorcycle,0
CURB_SEG_01218,Street_18,left,40.740768046811056,-74.13423530825806,residential,24/7,240,2,truck,0
CURB_SEG_01219,Street_19,right,40.82598441513437,-73.97182734381036,loading_zone,weekdays,9999,2,commercial,0
CURB_SEG_01220,Street_20,right,40.60655843998641,-74.02060749822286,commercial,none,480,1,all,0
CURB_SEG_01221,Street_21,right,40.679345627583366,-74.12406779233885,meter,weekdays,120,2,motorcycle,0
CURB_SEG_01222,Street_22,left,40.70171668609294,-74.10664587457907,parking,8am-6pm,60,0,motorcycle,0
CURB_SEG_01223,Street_23,right,40.69977226499495,-74.14495274812701,meter,24/7,480,6,handicapped,0
CURB_SEG_01224,Street_24,right,40.57171120054547,-74.08838114780347,parking,weekends,9999,3,motorcycle,0
CURB_SEG_01225,Street_25,right,40.693287026223935,-73.99866797561863,meter,weekdays,60,1,truck,0
CURB_SEG_01226,Street_26,right,40.769854538045145,-74.04855099913455,residential,weekends,30,5,handicapped,0
CURB_SEG_01227,Street_27,right,40.72950898255325,-73.9589340542407,meter,24/7,120,4,all,0
CURB_SEG_01228,Street_28,left,40.724803043674456,-73.92497527150265,parking,weekends,240,3,motorcycle,1
CURB_SEG_01229,Street_29,left,40.69235802159159,-74.04602953026458,parking,weekdays,240,6,truck,0
CURB_SEG_01230,Street_30,left,40.70545853915402,-73.99497745941972,time_limited,weekdays,9999,4,truck,0
CURB_SEG_01231,Street_31,right,40.66006009317457,-74.11618566435499,meter,none,60,4,handicapped,0
CURB_SEG_01232,Street_32,right,40.72572861583753,-74.13274621935376,no_parking,none,30,2,truck,0
CURB_SEG_01233,Street_33,left,40.677330947988054,-74.12972435125776,commercial,none,120,3,all,0
CURB_SEG_01234,Street_34,left,40.68192861257417,-73.93524779990186,no_parking,24/7,240,6,handicapped,0
CURB_SEG_01235,Street_35,right,40.611732247662744,-74.15241227572294,residential,9am-9pm,60,1,passenger,0
CURB_SEG_01236,Street_36,left,40.66258155514568,-74.11925128602898,residential,24/7,120,1,passenger,1
CURB_SEG_01237,Street_37,right,40.66234173655752,-73.90615998519593,meter,weekends,60,6,commercial,0
CURB_SEG_01238,Street_38,right,40.77836993113193,-74.05828625168077,loading_zone,weekends,480,3,motorcycle,0
CURB_SEG_01239,Street_39,left,40.76911716827748,-73.95169554375357,time_limited,24/7,60,3,handicapped,0
CURB_SEG_01240,Street_40,right,40.6354422112718,-74.13757526199437,handicapped,9am-9pm,240,1,motorcycle,0
CURB_SEG_01241,Street_41,left,40.85980327394974,-74.1268054619602,time_limited,weekends,30,2,handicapped,0
CURB_SEG_01242,Street_42,left,40.741673419591685,-74.10483062531755,loading_zone,weekends,240,1,all,0
CURB_SEG_01243,Street_43,left,40.848026746744246,-73.88755979948665,residential,weekends,120,2,commercial,0
CURB_SEG_01244,Street_44,right,40.637346859171146,-74.0635473263267,parking,8am-6pm,480,5,motorcycle,1
CURB_SEG_01245,Street_45,left,40.78173435267106,-73.91837824009627,commercial,24/7,240,1,all,0
CURB_SEG_01246,Street_46,right,40.84556763684413,-74.03502720621438,time_limited,none,30,3,commercial,0
CURB_SEG_01247,Street_47,right,40.65461778831595,-73.98921609551125,loading_zone,9am-9pm,240,6,motorcycle,0
CURB_SEG_01248,Street_48,right,40.64600460889186,-74.00137599298336,loading_zone,8am-6pm,240,0,all,0
CURB_SEG_01249,Street_49,right,40.81621507000832,-73.88243291756982,parking,weekdays,60,0,truck,0
CURB_SEG_01250,Street_50,right,40.777428629594986,-73.95371568585476,commercial,weekends,240,5,commercial,1
CURB_SEG_01251,Street_51,right,40.6649323390679,-74.0091614025087,time_limited,none,60,3,commercial,0
